rating,title,year,id,imdbid
3,"Godfather: Part III, The",1990,8061,99674
1,Dragon Ball Z: The Movie - The Tree of Might,1990,5908,142233
3,Paris is Burning,1990,1441,100332
3,Pretty Woman,1990,2156,100405
3,Happily Ever After,1990,3247,99733
0,Miller&#39;s Crossing,1990,4750,100150
3,Flatliners,1990,2942,99582
0,Darkman,1990,2242,99365
1,"Hunt for Red October, The",1990,3000,99810
1,RoboCop 2,1990,5237,100502
3,Bimbos B.C.,1990,2379,196378
1,Jacob&#39;s Ladder,1990,5688,99871
3,Kindergarten Cop,1990,6542,99938
3,Criminal Justice,1990,6289,99321
3,Qin yong,1990,3566,98147
3,Portrait of a Marriage,1990,5399,98897
2,Joe Versus the Volcano,1990,2820,99892
3,Child&#39;s Play 2,1990,4706,99253
3,Troll 2,1990,4719,105643
3,Home Alone,1990,432,99785
0,Dark Angel (I Come in Peace),1990,3662,99817
3,Mermaids,1990,443,100140
1,Misery,1990,459,100157
3,Mindwalk,1990,1173,100151
2,Predator 2,1990,5182,100403
3,A Little Night Music,1990,3721,359610
1,White Hunter Black Heart,1990,1935,100928
3,Strangers in Good Company,1990,4174,102993
3,"Witches, The",1990,209,100944
3,A Tale of Springtime,1990,5301,97106
3,Tremors,1990,1663,100814
3,"Match Factory Girl, The",1990,5333,98532
3,"I, the Worst of All",1990,1728,100990
1,Presumed Innocent,1990,5777,100404
1,Rosencrantz &amp; Guildenstern Are Dead,1990,7659,100519
2,Class of 1999,1990,8043,99277
1,"Rescuers Down Under, The",1990,8051,100477
3,"Nasty Girl (Das schreckliche M&auml;dchen), The",1990,6656,100557
3,Edward Scissorhands,1990,2442,99487
1,Close-Up,1990,3561,100234
3,"Long Walk Home, The",1990,4034,100046
1,It,1990,454,99864
2,Wild at Heart,1990,2577,100935
0,I Hired a Contract Killer,1990,4080,99818
3,Die Hard 2,1990,2963,99423
1,Back to the Future Part III,1990,151,99088
2,"Bonfire of the Vanities, The",1990,2313,99165
3,"Welcome Home, Roxy Carmichael",1990,5614,100911
2,Teenage Mutant Ninja Turtles,1990,5284,100758
3,I love you to death,1990,4574,99819
0,"Russia House, The",1990,3524,100530
3,Where the Heart Is,1990,5776,100924
1,Dances with Wolves,1990,7626,99348
3,Hidden Agenda,1990,8021,99768
3,Cry-Baby,1990,6562,99329
3,Metropolitan,1990,8097,100142
3,Ghost,1990,1130,99653
3,Life Is Sweet,1990,796,100024
3,Goodfellas,1990,2211,99685
0,Air America,1990,4807,99005
1,Total Recall,1990,118,100802
0,Lord of the Flies,1990,5556,100054
3,Nikita,1990,869,100263
2,Stella,1990,5581,100691
3,An Angel at My Table,1990,2296,99040
3,Postcards from the Edge,1990,533,100395
3,"Handmaid&#39;s Tale, The",1990,926,99731
2,Europa Europa,1990,5347,99776
0,Riff-Raff,1991,7609,100491
1,Dick Tracy,1991,5833,99422
1,Hot Shots!,1991,3563,102059
3,"Fisher King, The",1991,1405,101889
2,Star Trek VI: The Undiscovered Country,1991,3592,102975
0,Closet Land,1991,1429,101597
1,Bill &amp; Ted&#39;s Bogus Journey,1991,3251,101452
3,Fried Green Tomatoes,1991,767,101921
1,White Fang,1991,1125,103247
3,Lethal Games,1991,5133,100009
2,What About Bob?,1991,3292,103241
3,Salmonberries,1991,2216,102829
3,Terminator 2: Judgement Day,1991,847,103064
0,Point Break,1991,512,102685
1,Barton Fink,1991,2315,101410
3,My Girl,1991,5265,102492
3,"Object of Beauty, The",1991,3058,102573
3,"Princess and the Goblin, The",1991,4973,107875
3,&#39;Merci la vie&#39;,1991,2408,102436
1,Nekromantik 2,1991,6335,102522
0,Dragon Ball Z: Cooler&#39;s Revenge,1991,6089,1125254
3,Cape Fear,1991,7938,101540
1,Frankie and Johnny,1991,7632,101912
2,Hook,1991,1033,102057
3,"Last Boy Scout, The",1991,4290,102266
0,Europa,1991,4736,101829
3,"Silence of the Lambs, The",1991,32,102926
3,"Double Life of Veronique, The",1991,2180,101765
3,Shakes the Clown,1991,879,102898
3,Madonna: Truth or Dare,1991,5260,102370
1,Black Robe,1991,2326,101465
3,"Linguini Incident, The",1991,5639,102313
3,Defending Your Life,1991,4631,101698
3,Soapdish,1991,6371,102951
3,Hachi-gatsu no rapusodi,1991,7172,101991
1,"Five Heartbeats, The",1991,5814,101891
2,Oscar,1991,7655,102603
3,Daughters of the Dust,1991,2455,104057
3,"Addams Family, The",1991,3595,101272
3,Night on Earth,1991,2846,102536
1,Doc Hollywood,1991,1089,101745
1,"Rocketeer, The",1991,3987,102803
3,Neon City,1991,4358,104981
3,Slacker,1991,1846,102943
3,Other People's Money,1991,467,102609
0,Rubin and Ed,1991,3036,102817
2,Boyz n the Hood,1991,5638,101507
3,Raise the Red Lantern,1991,1297,101640
1,"Lovers on the Bridge, The",1991,5332,101318
3,Thelma &amp; Louise,1991,266,103074
2,Flirting,1991,1346,101898
2,Freddy&#39;s Dead: The Final Nightmare,1991,6028,101917
1,Robin Hood,1991,7146,102797
3,"People Under the Stairs, The",1991,7163,105121
3,JFK,1991,7200,102138
3,Paprika,1991,7235,98063
1,My Own Private Idaho,1991,7650,102494
2,Mediterraneo,1991,8062,102426
3,City Slickers,1991,7365,101587
1,Delirious,1991,2785,101701
3,Hudson Hawk,1991,3544,102070
3,Omohide poro poro,1991,308,102587
3,L.A. Story,1991,4666,102250
3,Tacones Lejanos,1991,710,103030
3,An American Tail: Fievel Goes West,1991,2491,101329
1,Motorama,1991,2857,104922
1,"Naked Gun 2 1/2: The Smell of Fear, The",1991,1825,102510
3,Critters 3,1991,2913,101627
3,Robin Hood: Prince of Thieves,1991,1579,102798
3,Don&#39;t Tell Mom the Babysitter&#39;s Dead,1991,2637,101757
3,Beauty and the Beast,1991,183,101414
3,Impromptu,1991,913,102103
0,Life Stinks,1991,4577,102303
3,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991,2740,103060
0,Toy Soldiers,1991,1697,103112
3,Into The Woods,1991,4241,99851
3,Peter&#39;s Friends,1992,6702,105130
0,Dragon Ball Z: The Return of Cooler,1992,6090,142237
1,Critters 4,1992,8393,101628
3,Sarafina!,1992,2457,105316
0,Baraka,1992,3937,103767
3,This is My Life,1992,2506,105577
3,Toys,1992,1836,105629
3,Malcolm X,1992,4391,104797
3,Home Alone 2: Lost in New York,1992,433,104431
1,Chaplin,1992,4782,103939
1,Bob Roberts,1992,818,103850
3,"Cutting Edge, The",1992,4839,104040
1,"Lawnmower Man, The",1992,5241,104692
1,Porco Rosso (Kurenai no Buta),1992,3414,104652
1,Scent of a Woman,1992,3787,105323
3,A League of Their Own,1992,560,104694
3,Boomerang,1992,5318,103859
3,Sister Act,1992,1352,105417
1,Hero,1992,4999,104412
3,Twin Peaks: Fire Walk With Me,1992,2432,105665
2,"Last of the Mohicans, The",1992,7031,104691
2,Singles,1992,6317,105415
3,Bitter Moon,1992,8287,104779
2,A River Runs Through It,1992,6123,105265
0,Hard Boiled,1992,7245,104684
1,HouseSitter,1992,7640,104452
3,Unforgiven,1992,7006,105695
3,FernGully: The Last Rainforest,1992,1157,104254
1,A Few Good Men,1992,451,104257
1,Full Contact,1992,1867,105851
3,"Bikini Carwash Company, The",1992,5533,103812
1,My Cousin Vinny,1992,1895,104952
3,Como agua para chocolate,1992,4838,103994
3,Dead Alive,1992,4141,103873
3,Husbands and Wives,1992,4903,104466
3,Straight Talk,1992,2709,105481
3,Howards End,1992,2415,104454
0,Batman Returns,1992,1025,103776
3,Hellraiser III: Hell on Earth,1992,6397,104409
3,Single White Female,1992,2504,105414
1,"Muppet Christmas Carol, The",1992,1101,104940
0,Reservoir Dogs,1992,18,105236
1,Wayne&#39;s World,1992,4731,105793
3,"Player, The",1992,3636,105151
0,Glengarry Glen Ross,1992,450,104348
0,Aladdin,1992,98,103639
0,El Mariachi,1992,1886,104815
3,Ladybugs,1992,4837,104670
0,Doragon b&ocirc;ru Z: Atsumare! Gok&ucirc; W&acirc;rudo,1992,5593,1517470
3,Passion Fish,1992,2349,105107
1,Basic Instinct,1992,4940,103772
2,"Crying Game, The",1992,3141,104036
0,Split Second,1992,7179,105459
3,Tom and Jerry: The Movie,1992,7191,105616
3,Dragon Inn,1992,6862,105859
1,Freddie as F.R.O.7.,1992,7601,104298
2,King of Beggars,1992,3556,100963
3,Leaving Normal,1992,2466,104697
3,Enchanted April,1992,2128,101811
3,Un Coeur en Hiver,1992,5425,105682
3,Buffy the Vampire Slayer,1992,748,103893
1,"Mighty Ducks, The",1992,1126,104868
2,Stop! Or My Mom Will Shoot,1992,4779,105477
3,Death Becomes Her,1992,1869,104070
2,Orlando,1992,1877,107756
1,Newsies,1992,2628,104990
2,Army of Darkness,1992,1276,106308
1,Sneakers,1992,5654,105435
3,Dracula,1992,4947,103874
3,Damage,1992,4952,104237
3,Gas Food Lodging,1992,1345,104321
3,Candyman,1992,5005,103919
0,Alien 3,1992,296,103644
1,True Romance,1993,6349,108399
3,"Firm, The",1993,6474,106918
1,Dragon Ball Z: The History of Trunks,1993,7209,142247
3,"Pelican Brief, The",1993,7277,107798
3,Dragon: The Bruce Lee Story,1993,5083,106770
1,Little Buddha,1993,2892,107426
3,Dave,1993,1133,106673
1,"Nightmare Before Christmas, The",1993,2543,107688
3,Fatal Instinct,1993,1856,106873
2,"Fugitive, The",1993,2916,106977
3,Manhattan Murder Mystery,1993,810,107507
3,"Piano, The",1993,2230,107822
3,Body Snatchers,1993,5521,106452
3,"Wedding Banquet, The",1993,1195,107156
0,Demolition Man,1993,117,106697
1,Cliffhanger,1993,3369,106582
1,Rising Sun,1993,5580,107969
0,"Princess and the Cobbler, The",1993,1940,112389
1,Cool Runnings,1993,1602,106611
2,Sleepless in Seattle,1993,556,108160
0,"Blood In, Blood Out",1993,5665,106469
3,Coneheads,1993,4636,106598
2,In the Name of the Father,1993,7514,107207
3,What&#39;s Love Got to Do with It,1993,7526,108551
3,Sliver,1993,6076,108162
2,Philadelphia,1993,5919,107818
3,Naked,1993,3550,107653
0,Sonatine,1993,2847,108188
3,Addams Family Values,1993,1436,106220
3,Mrs. Doubtfire,1993,436,107614
1,Boxing Helena,1993,1517,106471
3,"Evil Cult, The",1993,3692,108624
0,Searching for Bobby Fischer,1993,3336,108065
3,"Heroic Trio, The",1993,3405,105619
0,Batman: Mask of the Phantasm,1993,4877,106364
3,Point of No Return/The Assassin,1993,543,107843
0,"Sandlot, The",1993,899,108037
3,Heidi,1993,5285,107099
3,Telling Secrets,1993,4555,108310
3,Hocus Pocus,1993,587,107120
1,Bad Boy Bubby,1993,950,106341
3,"Joy Luck Club, The",1993,3088,107282
3,"Age of Innocence, The",1993,3097,106226
1,Arctic Blue,1993,7055,106303
3,La casa de los esp&iacute;ritus,1993,7840,107151
3,What&#39;s Eating Gilbert Grape,1993,6492,108550
1,A perfect world,1993,7611,107808
1,Benny &amp; Joon,1993,7619,106387
3,Hot Shots! Part Deux,1993,6173,107144
0,Farewell My Concubine,1993,6215,106332
1,In the Line of Fire,1993,7667,107206
3,Poetic Justice,1993,8148,107840
3,Indian Summer,1993,5065,107212
1,Swing Kids,1993,727,108265
3,Even Cowgirls Get The Blues,1993,1790,106834
3,Once Upon a Forest,1993,2492,107745
1,Undercover Blues,1993,1097,108442
3,Super Mario Bros.,1993,4422,108255
3,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n R (Sailor Moon R the Movie: The Promise of the Rose),1993,3330,106417
3,"Beverly Hillbillies, The",1993,3704,106400
3,Dazed and Confused,1993,861,106677
3,Untamed Heart,1993,3396,108451
1,"Remains of the Day, The",1993,3761,107943
3,Body of Evidence,1993,5243,106453
3,Umi ga kikoeru,1993,558,108432
2,Fei hu wai zhuan,1993,1637,104246
3,Death Train,1993,1666,106689
3,Short Cuts,1993,5316,108122
2,Heart and Souls,1993,3123,107091
1,"Making of &#39;...And God Spoke&#39;, The",1993,7418,107492
1,Matinee,1993,6844,107529
3,&quot;The X-Files&quot; Pilot,1993,7260,170817
0,Indecent Proposal,1993,7642,107211
1,Body Bags,1993,7272,106449
3,Kika,1993,7699,107315
0,Cannibal! The Musical,1993,3921,115819
3,Pieces of April,1993,3176,311648
3,Tombstone,1993,3180,108358
3,Robin Hood: Men in Tights,1993,1067,107977
0,Indien,1993,4337,107214
3,"Secret Garden, The",1993,1434,108071
1,Homeward Bound: The Incredible Journey,1993,1088,107131
1,"Trial, The",1993,2182,108388
3,Schindler&#39;s List,1993,1497,108052
3,Jurassic Park,1993,109,107290
3,Gypsy,1993,3715,107065
2,Groundhog Day,1993,114,107048
3,Ruby in Paradise,1993,852,108000
3,RoboCop 3,1993,5238,107978
0,Gettysburg,1993,4917,107007
3,Three Colors: Blue,1993,984,108394
3,Sister Act 2: Back in the Habit,1993,1353,108147
3,Bhaji on the Beach,1993,5725,106408
3,Dias contados,1994,7032,109699
3,Lakota Woman: Siege at Wounded Knee,1994,7935,110297
1,See How They Fall,1994,6154,110958
0,I.Q.,1994,7263,110099
3,Pat and Margaret,1994,1734,124829
3,I Like It Like That,1994,3179,110091
0,"Return of Jafar, The",1994,1066,107952
3,Go Fish,1994,1788,109913
3,Priest,1994,2852,110889
0,No Escape,1994,3243,110678
0,"Shadow, The",1994,2535,111143
3,Speed,1994,440,111257
3,Mina Tannenbaum,1994,2210,110521
3,Pulp Fiction,1994,91,110912
1,"Lion King, The",1994,100,110357
3,"Client, The",1994,1535,109446
1,Clerks.,1994,488,109445
3,Ed Wood,1994,1920,109707
3,Blue Sky,1994,3004,109306
3,J&#39;ai pas sommeil,1994,3008,110171
1,Three Colors: White,1994,4515,111507
3,"Crow, The",1994,3820,109506
1,"Hudsucker Proxy, The",1994,3062,110074
1,Stargate,1994,959,111282
3,"Corrina, Corrina",1994,3840,109484
2,Wing Chun,1994,3106,111800
1,A.P.E.X.,1994,5334,109144
3,Street Fighter,1994,3522,111301
3,Serial Mom,1994,6477,111127
3,Sirens,1994,8460,111201
3,Wrony,1994,5890,111751
0,"Shawshank Redemption, The",1994,339,111161
1,"Mask, The",1994,4697,110475
3,Color of Night,1994,5078,109456
3,True Lies,1994,1098,111503
3,Natural Born Killers,1994,5459,110632
1,Angels in the Outfield,1994,1128,109127
3,Muriel&#39;s Wedding,1994,2209,110598
1,Chungking Express,1994,4056,109424
3,Gekij&ocirc;-ban - Bish&ocirc;jo senshi S&ecirc;r&acirc; M&ucirc;n S (Sailor Moon S the Movie: Hearts in Ice),1994,3331,109277
1,Interview with the Vampire,1994,120,110148
3,Heavenly Creatures,1994,567,110005
2,Drop Zone,1994,571,109676
1,Brainscan,1994,4920,109327
3,Crooklyn,1994,2350,109504
2,Quiz Show,1994,4954,110932
3,"Adventures of Priscilla, Queen of the Desert, The",1994,3501,109045
1,Airheads,1994,5341,109068
3,Giorgino,1994,3133,109900
3,New Nightmare,1994,6029,111686
1,D2: The Mighty Ducks,1994,7160,109520
3,"Legend of Drunken Master, The",1994,7933,111512
0,Death and the Maiden,1994,7211,109579
0,Kan du vissla Johanna?,1994,7972,110236
3,"Secret of Roan Inish, The",1994,8446,111112
3,Runaway Daughters,1994,8004,111033
1,It Could Happen to You,1994,7643,110167
3,Black Beauty,1994,6981,109279
1,"Fantastic Four, The",1994,3162,109770
3,"Flintstones, The",1994,5738,109813
3,Eat Drink Man Woman,1994,2121,111797
3,Legend of the Red Dragon / Hong Xi Guan: Zhi Shao Lin wu zu,1994,4326,110054
3,Bad Girls,1994,1786,109198
1,"Swan Princess, The",1994,3973,111333
2,Naked Gun 33 1/3: The Final Insult,1994,1826,110622
0,Getting Any?,1994,3657,110524
0,Beverly Hills Cop III,1994,1850,109254
3,Fear City: A Family-Style Comedy,1994,2972,109440
1,Police Academy: Mission to Moscow,1994,1914,110857
1,In the Mouth of Madness,1994,5206,113409
3,Legends of the Fall,1994,4841,110322
3,Amateur,1994,1571,109093
3,"Road to Wellville, The",1994,4112,111001
3,Uncovered,1994,4869,111549
2,Dumb &amp; Dumber,1994,890,109686
3,Trading Mom,1994,3044,111470
1,Timecop,1994,574,111438
1,"Last Seduction, The",1994,3104,110308
3,Sister My Sister,1994,4602,111205
3,Star Trek Generations,1994,4618,111280
3,Four Weddings and a Funeral,1994,6451,109831
1,Don&#39;t Drink the Water,1994,7295,109644
2,"Little Rascals, The",1994,5909,110366
3,Birds 2: Land&#39;s End,1994,4645,109275
3,"Professional, The",1994,1755,110413
1,"Santa Clause, The",1994,1051,111070
1,Felidae,1994,4717,109791
1,Forrest Gump,1994,776,109830
2,Ace Ventura: Pet Detective,1994,441,109040
3,It&#39;s Pat,1994,4421,110169
3,Frit&auml;nkaren,1994,5189,109849
1,"Pagemaster, The",1994,1208,110763
3,Reality Bites,1994,860,110950
3,"Stand, The",1994,537,108941
1,"Specialist, The",1994,3788,111255
0,Oleanna,1994,3431,110722
3,Little Women,1994,960,110367
1,Heisei tanuki gassen pompoko,1994,261,110008
2,Friday,1995,7791,113118
3,Village of the Damned,1995,7547,114852
3,Dead Presidents,1995,5812,112819
2,First Knight,1995,5816,113071
3,La flor de mi secreto,1995,7702,113083
3,Babe,1995,7364,112431
1,Assassins,1995,4640,112401
3,Strange Days,1995,675,114558
3,Maborosi,1995,4678,113725
3,Gold Diggers: The Secret of Bear Mountain,1995,1433,113188
2,"Pebble and the Penguin, The",1995,3267,114108
1,Toy Story,1995,87,114709
3,"Sailor Moon SuperS the Movie, The Ten Senshi Unite, Mystery of the Black Dream Hole (Sailor Moon Super S the Movie: Black Dream",1995,3332,112513
2,Waterworld,1995,2303,114898
3,Home for the holidays,1995,4904,113321
3,"Celluloid Closet, The",1995,2690,112651
2,Braveheart,1995,205,112573
3,Sabrina,1995,1643,114319
3,When Night is Falling,1995,947,114916
1,Mortal Kombat,1995,955,113855
3,How to Make an American Quilt,1995,640,113347
3,Mimi wo sumaseba (Whisper of the Heart),1995,287,113824
3,Dilwale Dulhania Le Jayenge,1995,5728,112870
3,Nadie hablara de nosotras cuando hayamos muerto,1995,7073,113918
3,Catnapped! The Movie,1995,7568,114689
3,Higher Learning,1995,5823,113305
3,GoldenEye,1995,6251,113189
1,Desperado,1995,6625,112851
2,Heat,1995,1037,113277
1,Aladdin and the King of Thieves,1995,1065,115491
1,Twelve Monkeys,1995,2864,114746
3,"To Wong Foo, Thanks for Everything! Julie Newmar",1995,2163,114682
3,Dangerous Minds,1995,2882,112792
1,Underground,1995,4749,114787
2,French Kiss,1995,1132,113117
1,Se7en,1995,69,114369
2,Casino,1995,2220,112641
3,"American President, The",1995,3684,112346
3,"Langoliers, The",1995,4791,112040
1,Ringu Kanzenban,1995,5199,235133
3,Jumanji,1995,3801,113497
3,Safe,1995,2366,114323
1,Devil in a Blue Dress,1995,5317,112857
3,Welcome to the Dollhouse,1995,974,114906
3,Antonia&#39;s Line,1995,982,112379
3,Dolores Claiborne,1995,2394,109642
3,Four rooms,1995,986,113101
0,La Haine,1995,3877,113247
3,Sense and Sensibility,1995,267,114388
3,Persuasion,1995,3142,114117
3,"Bridges of Madison County, The",1995,294,112579
3,El dia de la bestia,1995,7388,112922
1,Magic in the Water,1995,8442,113737
3,Dead Man Walking,1995,8451,112818
3,Nick of Time,1995,7651,113972
1,Land and Freedom,1995,7663,114671
3,While You Were Sleeping,1995,1032,114924
3,A little princess,1995,1435,113670
3,Clueless,1995,749,112697
1,"Usual Suspects, The",1995,54,114814
1,Fallen Angels,1995,3298,112913
3,"Net, The",1995,2914,113957
2,A Goofy Movie,1995,1160,113198
1,Canadian Bacon,1995,2573,109370
3,"Incredibly True Adventures of Two Girls in Love, The",1995,2931,113416
3,Casper,1995,106,112642
3,Outbreak,1995,110,114069
3,Pride and Prejudice,1995,1563,112130
1,Die Hard: With a Vengeance,1995,147,112864
3,Empire Records,1995,163,112950
3,Serving in Silence,1995,3027,114395
1,Billy Madison,1995,184,112508
0,Congo,1995,4902,112715
3,Showgirls,1995,566,114436
3,Species,1995,4169,114508
3,"Addiction, The",1995,2684,112288
2,Dragon Ball Z: Wrath of the Dragon,1995,5655,142243
3,"Quick and the Dead, The",1995,4247,114214
0,Ace Ventura: When Nature Calls,1995,5710,112281
3,Apollo 13,1995,2060,112384
3,Butterfly Kiss,1995,2422,112604
0,K&ocirc;kaku kid&ocirc;tai (Ghost in the Shell),1995,659,113568
1,Batman Forever,1995,1024,112462
3,Tommy Boy,1995,7805,114694
3,Judge Dredd,1995,7892,113492
3,Grim,1995,7566,113221
3,Kids,1995,5771,113540
2,Othello,1995,6544,114057
3,Party Girl,1995,6912,114095
2,Balto,1995,1031,112453
3,Copycat,1995,2100,112722
1,Rumble in the Bronx (Hung fan kui),1995,2835,113326
3,Dracula: Dead and Loving It,1995,5084,112896
0,Before Sunrise,1995,4020,112471
2,Hackers,1995,97,113243
2,Mallrats,1995,489,113749
3,Mighty Morphin Power Rangers: The Movie,1995,3370,113820
3,"City of Lost Children, The",1995,5596,112682
3,Now and Then,1995,897,114011
3,Circle of Friends,1995,905,112679
3,Tank Girl,1995,569,114614
3,Pocahontas,1995,207,114148
3,"Baby-Sitters Club, The",1995,3090,112435
3,Cold Comfort Farm,1995,637,112701
3,Boys on the Side,1995,2071,112571
3,Curdled,1996,6738,115994
3,La belle verte,1996,6754,115650
3,Twelfth Night or What You Will,1996,6943,117991
3,Marvin&#39;s Room,1996,8057,116999
3,Stealing Beauty,1996,5883,117737
1,Sleepers,1996,7352,117665
0,Sonic the Hedgehog: The Movie,1996,8124,237765
2,DragonHeart,1996,1030,116136
1,"Hunchback of Notre Dame, The",1996,1062,116583
1,Homeward Bound II: Lost in San Francisco,1996,1087,116552
1,Ridicule,1996,1099,117477
1,"Rock, The",1996,38,117500
1,Muppet Treasure Island,1996,1129,117110
2,Fargo,1996,1852,116282
1,Beavis and Butt-Head Do America,1996,5493,115641
3,Independence Day,1996,444,116629
1,From Dusk Till Dawn,1996,448,116367
1,"Fan, The",1996,4778,116277
3,Emma,1996,2221,116191
3,"Mirror Has Two Faces, The",1996,2937,117057
3,Irma Vep,1996,4831,116650
3,Crash,1996,5551,115964
1,Spy Hard,1996,129,117723
3,Fly Away Home,1996,1569,116329
2,Trainspotting,1996,137,117951
3,Star Trek: First Contact,1996,3402,117731
1,"Glimmer Man, The",1996,3410,116421
3,Swallowtail Butterfly,1996,3017,117797
3,Bound,1996,182,115736
3,"First Wives Club, The",1996,912,116313
3,Brassed Off,1996,3038,115744
3,"Preacher&#39;s Wife, The",1996,5326,117372
2,"Birdcage, The",1996,4977,115685
3,Scream,1996,649,117571
3,Freeway,1996,1010,116361
0,Hard Eight,1996,3526,119256
1,Last Man Standing,1996,8208,116830
1,Mystery Science Theater 3000: The Movie,1996,6441,117128
3,"Daytrippers, The",1996,5778,116041
3,Waiting for Guffman,1996,5786,118111
2,Jack,1996,7644,116669
3,Tenchi Muy&ocirc;! In Love,1996,5932,117876
3,Beyond Silence (Jenseits der Stille),1996,2106,116692
3,Big Night,1996,3966,115678
1,Escape from L.A.,1996,1428,116225
3,Twister,1996,1082,117998
3,Female Perversions,1996,1791,116293
3,James and the Giant Peach,1996,3970,116683
3,Libertarias,1996,741,113649
3,When the Cat&#39;s Away,1996,3242,115856
1,Mother Night,1996,3291,117093
3,"Associate, The",1996,1859,115580
0,Connie Gomper &amp; the Pack,1996,1538,377683
3,Jane Eyre,1996,111,116684
3,Mr. Wrong,1996,4822,117102
0,Pusher,1996,2994,117407
0,Down Periscope,1996,535,116130
3,"Truth About Cats &amp; Dogs, The",1996,4890,117979
3,I Shot Andy Warhol,1996,970,116594
1,Chain Reaction,1996,4967,115857
3,Poison Ivy II,1996,4972,114151
3,Love and Other Catastrophes,1996,1343,116931
3,"Funeral, The",1996,7051,116378
3,Un air de famille,1996,7598,118015
3,Va&#39; dove ti porta il cuore,1996,6169,118105
2,Jerry Maguire,1996,8008,116695
1,"God of Cookery, The",1996,3553,116426
3,Secrets &amp; Lies,1996,1411,117589
3,Set It Off,1996,2154,117603
3,Striptease,1996,1818,117765
3,"Spitfire Grill, The",1996,2885,117718
0,Broken Arrow,1996,431,115759
1,Space Jam,1996,435,117705
3,Grace of my heart,1996,2208,116442
3,"Craft, The",1996,1156,115963
3,"Frighteners, The",1996,3679,116365
3,Charlot og Charlotte,1996,1874,115133
3,101 Dalmatians,1996,1172,115433
2,Three Lives and Only One Death,1996,4482,117968
3,Eye for an Eye,1996,4859,116260
1,Hamlet,1996,1233,116477
3,That Thing You Do!,1996,3023,117887
1,Kingpin,1996,3822,116778
3,Girls Town,1996,977,116418
3,Foxfire,1996,981,116353
3,Beautiful Thing,1996,5698,115640
2,Basquiat,1996,6074,115632
3,"Crucible, The",1996,7932,115988
3,Eraser,1996,6839,116213
3,Entertaining Angels: The Dorothy Day Story,1996,6536,116212
3,Evita,1996,7630,116250
1,Primal Fear,1996,7658,117381
1,"A Jin de gushi / Ah Kam, the Stunt woman",1996,5855,115485
0,Tremors II: Aftershocks,1996,7678,114720
3,Michael,1996,6623,117038
3,"English Patient, The",1996,2449,116209
2,Swingers,1996,5413,117802
3,Matilda,1996,369,117008
3,Fear,1996,4353,116287
3,Harriet the Spy,1996,760,116493
3,Manny &amp; Lo,1996,5125,116985
1,Mission: Impossible,1996,445,117060
1,"Cable Guy, The",1996,449,115798
3,Sabrina the Teenage Witch,1996,4425,117534
3,Romeo + Juliet,1996,4067,117509
3,Kids Return,1996,3703,116767
3,August,1996,3383,115591
0,"Quest, The",1996,525,117420
3,Fire,1996,881,116308
1,Hellraiser: Bloodline,1996,5266,116514
3,Walking and Talking,1996,3059,118113
2,Lone Star,1996,5295,116905
3,Beautiful Girls,1996,3081,115639
3,"Long Kiss Goodnight, The",1996,1340,116908
0,Welcome to the Discworld,1996,5343,313773
3,Mars Attacks!,1996,4621,116996
1,Jingle All the Way,1996,1722,116705
1,Cure,1997,7174,123948
3,Soul Food,1997,5820,120169
2,Batman &amp; Robin,1997,1026,118688
3,Snow White: A Tale of Terror,1997,3928,119227
2,Jungle 2 Jungle,1997,1054,119432
3,"Winter Guest, The",1997,1409,120521
3,Hercules,1997,729,119282
3,Paradise Road,1997,2494,119859
3,George of the Jungle,1997,4360,119190
1,Fierce Creatures,1997,1816,119115
3,Neon Genesis Evangelion: The End of Evangelion,1997,5108,169858
1,Liar Liar,1997,425,119528
1,Knockin&#39; on Heaven&#39;s Door,1997,5143,119472
1,Murder at 1600,1997,70,119731
3,Clockwatchers,1997,1900,118866
3,G.I. Jane,1997,524,119173
1,In the Company of Men,1997,4496,119361
3,Contact,1997,904,118884
3,"Well, The",1997,2666,120493
1,Lost Highway,1997,4154,116922
3,Mrs Dalloway,1997,4527,119723
3,Boogie Nights,1997,2347,118749
3,Volcano,1997,2395,120461
2,Kiss the Girls,1997,3882,119468
3,"Sticky Fingers of Time, The",1997,6749,127302
2,A Life Less Ordinary,1997,7534,119535
2,"Full Monty, The",1997,6805,119164
3,Clover,1997,6204,124317
1,Seven Years in Tibet,1997,7660,120102
3,"Night Flier, The",1997,5865,119784
2,Carne tr&eacute;mula [Live Flesh],1997,7710,118819
0,Pooh&#39;s Grand Adventure: The Search for Christopher Robin,1997,7371,119918
3,Scream 2,1997,4643,120082
2,Conspiracy Theory,1997,318,118883
3,Mononoke-hime,1997,326,119698
3,Selena,1997,3195,120094
3,Le Acrobate,1997,5058,118550
3,Wilde,1997,343,120514
3,A Simple Wish,1997,3223,120133
3,"Lost World: Jurassic Park, The",1997,5074,119567
0,Chun gwong cha sit (Happy Together),1997,3232,118845
3,Romy and Michelle&#39;s High School Reunion,1997,754,120032
3,Jackie Brown,1997,2176,119396
3,Ayneh,1997,4381,117056
3,Dante's Peak,1997,424,118928
3,"Inheritance, The",1997,1483,119369
1,Free Willy 3: The Rescue,1997,5136,119152
1,Gattaca,1997,77,119177
